subjId,task,measIndex,src,det,chromophore,roi,term,beta,SE,t,p
sub-003,audi,12,3,2,HbR,PFC,oddball-common,8.94553145677604e-11,4.82970835564221e-11,1.85218874475632,0.0640481382746462
sub-003,audi,13,3,2,HbT,PFC,common,1.19724970330805e-10,2.81154765968002e-11,4.25832974655783,2.09125984684094e-05
sub-003,audi,13,3,2,HbT,PFC,oddball,-5.31509444856591e-10,7.67682286528679e-11,-6.92356010010314,4.86675530244933e-12
sub-003,audi,13,3,2,HbT,PFC,intercept,2.28247117223536e-09,2.89606338439748e-09,0.788128873329279,0.430652672109009
sub-003,audi,13,3,2,HbT,PFC,oddball-common,-6.51234415187395e-10,1.01039248289967e-10,-6.44536084946372,1.24369154764394e-10
sub-003,audi,14,3,3,HbO,PFC,common,4.93638655291151e-10,4.16912125723069e-11,11.8403525547503,5.49996578756817e-32
sub-003,audi,14,3,3,HbO,PFC,oddball,1.56148266723779e-11,1.13836254155138e-10,0.137169189097682,0.890901697518104
sub-003,audi,14,3,3,HbO,PFC,intercept,-7.83071864963412e-08,4.29444593500262e-09,-18.2345261022115,2.46938503995173e-72
sub-003,audi,14,3,3,HbO,PFC,oddball-common,-4.78023828618773e-10,1.49826689371594e-10,-3.19051185488854,0.00142757454431858
sub-003,audi,15,3,3,HbR,PFC,common,-2.71148374068323e-10,2.43931001973249e-11,-11.115781588847,1.99750307234867e-28
sub-003,audi,15,3,3,HbR,PFC,oddball,-5.23597658565604e-10,6.66044229075481e-11,-7.86130463576565,4.48002676027666e-15
sub-003,audi,15,3,3,HbR,PFC,intercept,6.34605997600592e-08,2.5126362012818e-09,25.2565810075033,8.44761573442788e-134
sub-003,audi,15,3,3,HbR,PFC,oddball-common,-2.52449284497281e-10,8.76620568359863e-11,-2.87980106341342,0.0039934422814514
sub-003,audi,16,3,3,HbT,PFC,common,2.22490281222827e-10,2.47811482881467e-11,8.9782070885411,3.62981342706061e-19
sub-003,audi,16,3,3,HbT,PFC,oddball,-5.07982831893223e-10,6.7663973310756e-11,-7.50743426727608,6.91565457063938e-14
sub-003,audi,16,3,3,HbT,PFC,intercept,-1.4846586736282e-08,2.5526074912347e-09,-5.81624350287426,6.33096136290738e-09
sub-003,audi,16,3,3,HbT,PFC,oddball-common,-7.3047311311605e-10,8.90565943698604e-11,-8.20234726338542,2.86215640290686e-16
sub-003,audi,17,3,6,HbO,PFC,common,4.05558881397356e-10,3.38633088544182e-11,11.9763512520556,1.11835802343789e-32
sub-003,audi,17,3,6,HbO,PFC,oddball,3.42107170218167e-10,9.24624638009702e-11,3.69995732489423,0.000217578711922944
sub-003,audi,17,3,6,HbO,PFC,intercept,-7.68641633690847e-08,3.4881247170103e-09,-22.0359561670047,1.61182470341482e-103
sub-003,audi,17,3,6,HbO,PFC,oddball-common,-6.34517111791891e-11,1.21695368011325e-10,-0.521397915270566,0.602108976435084
sub-003,audi,18,3,6,HbR,PFC,common,-3.3756796855773e-10,2.40743772056161e-11,-14.0218775204279,5.6898184643483e-44
sub-003,audi,18,3,6,HbR,PFC,oddball,-2.77454818425319e-10,6.57341620240031e-11,-4.22086187580828,2.4698656671022e-05
sub-003,audi,18,3,6,HbR,PFC,intercept,6.59876060551403e-08,2.47980581397269e-09,26.6099892513064,1.6213306109746e-147
sub-003,audi,18,3,6,HbR,PFC,oddball-common,6.0113150132411e-11,8.65166545382837e-11,0.694815934032804,0.487197746331978
sub-003,audi,19,3,6,HbT,PFC,common,6.79909128396259e-11,1.95083074076194e-11,3.48522869867586,0.000495256757820854
sub-003,audi,19,3,6,HbT,PFC,oddball,6.46523517928486e-11,5.32666838686634e-11,1.21374839012427,0.224891914883249
sub-003,audi,19,3,6,HbT,PFC,intercept,-1.08765573139443e-08,2.00947313058198e-09,-5.41264132792573,6.45266772179941e-08
sub-003,audi,19,3,6,HbT,PFC,oddball-common,-3.33856104677734e-12,7.01074623113371e-11,-0.047620623207716,0.962020191283526
sub-003,audi,20,4,5,HbO,PFC,common,2.9475740479812e-10,3.86689182698407e-11,7.62259245891582,2.87574881664699e-14
sub-003,audi,20,4,5,HbO,PFC,oddball,7.48372632538898e-10,1.05583995678595e-10,7.087936270351,1.5187004344519e-12
sub-003,audi,20,4,5,HbO,PFC,intercept,-7.6192083348417e-08,3.98313142336309e-09,-19.1286892773639,3.31091706449275e-79
sub-003,audi,20,4,5,HbO,PFC,oddball-common,4.53615227740777e-10,1.3896539938489e-10,3.26423145436662,0.00110380771180276
sub-003,audi,21,4,5,HbR,PFC,common,-1.0989051532101e-10,2.06260351098101e-11,-5.32775760033223,1.03080848464889e-07
sub-003,audi,21,4,5,HbR,PFC,oddball,-6.33284120115033e-10,5.63185964164729e-11,-11.2446715722802,4.81603885576791e-29
sub-003,audi,21,4,5,HbR,PFC,intercept,4.10225695746366e-08,2.12460581420896e-09,19.3083203012462,1.27160425503451e-80
sub-003,audi,21,4,5,HbR,PFC,oddball-common,-5.23393604794023e-10,7.41242665946787e-11,-7.06102911825096,1.84090460376637e-12
sub-003,audi,22,5,2,HbO,PFC,common,1.17829060484535e-10,2.7153459140546e-11,4.33937568965534,1.45249286185959e-05
sub-003,audi,22,5,2,HbO,PFC,oddball,-2.65893065585316e-11,7.4141476949211e-11,-0.358629307813034,0.719885121309181
sub-003,audi,22,5,2,HbO,PFC,intercept,-1.65627029322582e-08,2.79696979369783e-09,-5.92165956513991,3.36485150011639e-09
sub-003,audi,22,5,2,HbO,PFC,oddball-common,-1.44418367043066e-10,9.75820235729292e-11,-1.47996897128428,0.138934382310232
sub-003,audi,23,5,2,HbR,PFC,common,-1.13814177165344e-11,1.45660246187734e-11,-0.781367463972672,0.434617437663536
sub-003,audi,23,5,2,HbR,PFC,oddball,5.31353670560462e-11,3.97719705958873e-11,1.33600036055394,0.181600164284425
sub-003,audi,23,5,2,HbR,PFC,intercept,-5.60361612147797e-10,1.5003882437996e-09,-0.373477741153671,0.708806192194596
sub-003,audi,23,5,2,HbR,PFC,oddball-common,6.45167847725806e-11,5.23462646271309e-11,1.23250026018364,0.217810885612322
sub-003,audi,24,5,2,HbT,PFC,common,1.06447642768e-10,2.4663826040941e-11,4.31594200313047,1.61495876464293e-05
sub-003,audi,24,5,2,HbT,PFC,oddball,2.65460604975143e-11,6.73436294222735e-11,0.394188147048908,0.693456239041303
sub-003,audi,24,5,2,HbT,PFC,intercept,-1.71230645444059e-08,2.54052259332667e-09,-6.73997727451194,1.7330986149366e-11
sub-003,audi,24,5,2,HbT,PFC,oddball-common,-7.99015822704861e-11,8.86349706557987e-11,-0.901467915872308,0.367376011648782
sub-003,audi,25,5,5,HbO,PFC,common,4.05393510498929e-11,3.63575524264411e-11,1.11501870572593,0.264887363778991
sub-003,audi,25,5,5,HbO,PFC,oddball,-6.7686464331647e-10,9.92729000457106e-11,-6.81822172017545,1.01262293755708e-11
sub-003,audi,25,5,5,HbO,PFC,intercept,1.90338390669447e-08,3.74504682380206e-09,5.08240349519078,3.84053217295191e-07
sub-003,audi,25,5,5,HbO,PFC,oddball-common,-7.17403994366363e-10,1.30658989691419e-10,-5.49065928077872,4.16980489767752e-08
sub-003,audi,26,5,5,HbR,PFC,common,-2.03977693271843e-10,3.2765612717652e-11,-6.22535873293628,5.13202333764101e-10
sub-003,audi,26,5,5,HbR,PFC,oddball,3.73192308112857e-10,8.9465246672941e-11,4.17136622310046,3.07079627292691e-05
sub-003,audi,26,5,5,HbR,PFC,intercept,1.72300775157747e-08,3.3750554052404e-09,5.10512434522463,3.40834992146146e-07
sub-003,audi,26,5,5,HbR,PFC,oddball-common,5.771700013847e-10,1.17750551634914e-10,4.90163309955624,9.75593159902218e-07
sub-003,audi,27,5,5,HbT,PFC,common,-1.6343834222195e-10,2.08863427407692e-11,-7.82512976304488,5.95888841581874e-15
sub-003,audi,27,5,5,HbT,PFC,oddball,-3.03672335203614e-10,5.70293564018055e-11,-5.32484240334158,1.04739768537476e-07
sub-003,audi,27,5,5,HbT,PFC,intercept,3.62639165827194e-08,2.1514190676178e-09,16.8558125790311,2.59211465717376e-62
sub-003,audi,27,5,5,HbT,PFC,oddball-common,-1.40233992981664e-10,7.50597402390861e-11,-1.86829840517672,0.0617695154813991
sub-003,audi,28,5,6,HbO,PFC,common,1.52186946781144e-10,2.29975117720649e-11,6.61753968383682,3.97101295675081e-11
sub-003,audi,28,5,6,HbO,PFC,oddball,-1.30561887282363e-10,6.2793822330788e-11,-2.07921547751279,0.037640206984972
sub-003,audi,28,5,6,HbO,PFC,intercept,-1.81177905468615e-08,2.36888219006421e-09,-7.64824465431537,2.36109275808841e-14
sub-003,audi,28,5,6,HbO,PFC,oddball-common,-2.82748834063507e-10,8.26466979490418e-11,-3.42117520820788,0.000627700232517362
sub-003,audi,29,5,6,HbR,PFC,common,1.07401303498697e-11,1.26856059357871e-11,0.846639128176836,0.397230289992883
sub-003,audi,29,5,6,HbR,PFC,oddball,3.20139965248026e-10,3.4637559627551e-11,9.24256699058509,3.28205836347808e-20
sub-003,audi,29,5,6,HbR,PFC,intercept,-1.45701695588581e-08,1.30669379667245e-09,-11.1504084552645,1.3651288806235e-28
sub-003,audi,29,5,6,HbR,PFC,oddball-common,3.09399834898156e-10,4.55885598610319e-11,6.78678676934088,1.25751476944374e-11
sub-003,audi,30,5,6,HbT,PFC,common,1.62927077131014e-10,1.75590513973562e-11,9.27880860098996,2.34864314349466e-20
sub-003,audi,30,5,6,HbT,PFC,oddball,1.89578077965663e-10,4.7944315222923e-11,3.95413047582798,7.7703397595105e-05
sub-003,audi,30,5,6,HbT,PFC,intercept,-3.26879601057196e-08,1.80868802424726e-09,-18.072746470096,4.02601483684126e-71
sub-003,audi,30,5,6,HbT,PFC,oddball-common,2.66510008346492e-11,6.31023752261656e-11,0.422345446413534,0.672788125817288
sub-003,audi,31,5,8,HbO,PFC,common,-7.84814643730374e-10,9.85157600125855e-11,-7.96638673477333,1.94240495741522e-15
sub-003,audi,31,5,8,HbO,PFC,oddball,2.06392660436511e-09,2.68993497745578e-10,7.67277507323701,1.95418083790536e-14
sub-003,audi,31,5,8,HbO,PFC,intercept,5.08143977523818e-08,1.01477164854822e-08,5.00747117098505,5.67366578881957e-07
sub-003,audi,31,5,8,HbO,PFC,oddball-common,2.84874124809548e-09,3.54038399531141e-10,8.04641884006965,1.02058541592537e-15
sub-003,audi,32,5,8,HbR,PFC,common,-4.45961582019634e-10,9.59337994308707e-11,-4.64863879743438,3.4133303207525e-06
sub-003,audi,32,5,8,HbR,PFC,oddball,1.81499643076933e-09,2.61943553575955e-10,6.92896009843218,4.68600515097949e-12
sub-003,audi,32,5,8,HbR,PFC,intercept,-2.69293020600146e-09,9.88175899851173e-09,-0.272515268426101,0.785235293479541
sub-003,audi,32,5,8,HbR,PFC,oddball-common,2.26095801278896e-09,3.44759547174056e-10,6.55807223127454,5.90935154267972e-11
sub-003,audi,33,5,8,HbT,PFC,common,-1.23077622575001e-09,1.88268433665879e-10,-6.53734777405261,6.7820158497928e-11
sub-003,audi,33,5,8,HbT,PFC,oddball,3.87892303513443e-09,5.14059724864291e-10,7.54566609192822,5.17519312748398e-14
sub-003,audi,33,5,8,HbT,PFC,intercept,4.81214675463804e-08,1.93927823097856e-08,2.48141121669263,0.0131136955947974
sub-003,audi,33,5,8,HbT,PFC,oddball-common,5.10969926088444e-09,6.76584689889086e-10,7.55219462876419,4.92454205845155e-14
sub-003,audi,34,6,3,HbO,PFC,common,2.26740188178171e-10,4.20525407265978e-11,5.3918308920336,7.2425596238681e-08
sub-003,audi,34,6,3,HbO,PFC,oddball,4.57835659533555e-10,1.14822846798226e-10,3.9873219685808,6.76224755561485e-05
sub-003,audi,34,6,3,HbO,PFC,intercept,-5.17344421781002e-08,4.33166491060103e-09,-11.9433158487142,1.6493143307188e-32
sub-003,audi,34,6,3,HbO,PFC,oddball-common,2.31095471355383e-10,1.51125202842275e-10,1.52916566534949,0.126276448938981
sub-003,audi,35,6,3,HbR,PFC,common,-1.74438901900381e-10,2.23696987687676e-11,-7.79799959326816,7.37427533413261e-15
sub-003,audi,35,6,3,HbR,PFC,oddball,-4.69882968701962e-10,6.10796030458176e-11,-7.69296042001925,1.67178396147456e-14
sub-003,audi,35,6,3,HbR,PFC,intercept,4.50722778403471e-08,2.30421367040252e-09,19.5608065429424,1.24456520228673e-82
sub-003,audi,35,6,3,HbR,PFC,oddball-common,-2.95444066801581e-10,8.03905116204399e-11,-3.67511116481639,0.000239834414392842
sub-003,audi,36,6,3,HbT,PFC,common,5.230128627779e-11,2.82410157929471e-11,1.85196193583277,0.0640807081815991
sub-003,audi,36,6,3,HbT,PFC,oddball,-1.20473091684085e-11,7.71110086047396e-11,-0.156233323702992,0.875854402131639
sub-003,audi,36,6,3,HbT,PFC,intercept,-6.66216433775302e-09,2.90899467752409e-09,-2.29019474983135,0.0220447996858629
sub-003,audi,36,6,3,HbT,PFC,oddball-common,-6.43485954461985e-11,1.01490401446341e-10,-0.634036268742324,0.52608148557951
sub-003,audi,37,6,4,HbO,PFC,common,3.49870694652589e-10,4.14303358972673e-11,8.4447950294235,3.78601383717966e-17
sub-003,audi,37,6,4,HbO,PFC,oddball,4.15448338761495e-10,1.13123940416806e-10,3.67250590132178,0.000242287933578737
sub-003,audi,37,6,4,HbO,PFC,intercept,-7.56231254013497e-08,4.26757406662705e-09,-17.7204013851175,1.62863213927619e-68
sub-003,audi,37,6,4,HbO,PFC,oddball-common,6.55776441089058e-11,1.48889170740116e-10,0.4404460296402,0.65963006646727
sub-003,audi,38,6,4,HbR,PFC,common,-2.53176563617862e-10,1.85465255828234e-11,-13.6508890836318,8.43654285066983e-42
sub-003,audi,38,6,4,HbR,PFC,oddball,1.47568834857272e-11,5.06405755476502e-11,0.291404339823147,0.770752236720327
sub-003,audi,38,6,4,HbR,PFC,intercept,4.36780331177157e-08,1.91040381134136e-09,22.8632464290614,5.69922307913821e-111
sub-003,audi,38,6,4,HbR,PFC,oddball-common,2.67933447103589e-10,6.66510843886026e-11,4.01994130420188,5.89307443960459e-05
sub-003,audi,39,6,4,HbT,PFC,common,9.66941310347269e-11,3.1301125872805e-11,3.08915824394472,0.00201648707573388
sub-003,audi,39,6,4,HbT,PFC,oddball,4.30205222247221e-10,8.54665216085709e-11,5.03361098767448,4.95459905464314e-07
sub-003,audi,39,6,4,HbT,PFC,intercept,-3.19450922836338e-08,3.22420444193942e-09,-9.90789909848836,5.7841930185098e-23
sub-003,audi,39,6,4,HbT,PFC,oddball-common,3.33511091212494e-10,1.12487590880027e-10,2.96487006791885,0.0030401048322823
sub-003,audi,40,6,6,HbO,PFC,common,2.37226388189049e-10,3.06621052818575e-11,7.73679387010042,1.18959916181942e-14
sub-003,audi,40,6,6,HbO,PFC,oddball,5.13205454419846e-10,8.37217004361162e-11,6.12989764596871,9.35681807228533e-10
sub-003,audi,40,6,6,HbO,PFC,intercept,-5.97604252363763e-08,3.15838147326423e-09,-18.9212182702595,1.38183627375982e-77
sub-003,audi,40,6,6,HbO,PFC,oddball-common,2.75979066230797e-10,1.10191127580575e-10,2.50454888964624,0.0122872587816464
sub-003,audi,41,6,6,HbR,PFC,common,-1.31481173203384e-10,1.59609478595095e-11,-8.23767951381712,2.13884942319586e-16
sub-003,audi,41,6,6,HbR,PFC,oddball,-3.45847338366057e-10,4.35807549118614e-11,-7.93578126550368,2.48038821063918e-15
sub-003,audi,41,6,6,HbR,PFC,intercept,3.48706105834265e-08,1.64407373700588e-09,21.2098823784701,2.6037380467562e-96
sub-003,audi,41,6,6,HbR,PFC,oddball-common,-2.14366165162673e-10,5.73592330248361e-11,-3.73725647743326,0.000187780035323654
sub-003,audi,42,6,6,HbT,PFC,common,1.05745214985664e-10,2.10309443316186e-11,5.02807735678723,5.09907535896251e-07
sub-003,audi,42,6,6,HbT,PFC,oddball,1.67358116053788e-10,5.74241854900365e-11,2.91441863085418,0.00357677943559566
sub-003,audi,42,6,6,HbT,PFC,intercept,-2.48898146529498e-08,2.16631390218134e-09,-11.489477415017,3.09598540034905e-30
sub-003,audi,42,6,6,HbT,PFC,oddball-common,6.16129010681241e-11,7.55793983708148e-11,0.815207614723698,0.414986054450688
sub-003,audi,43,7,8,HbO,PFC,common,-8.73739449590035e-10,1.01711440757649e-10,-8.59037531158287,1.09394432069281e-17
sub-003,audi,43,7,8,HbO,PFC,oddball,2.046135756237e-09,2.77719181242138e-10,7.36764290851416,1.97257972252395e-13
sub-003,audi,43,7,8,HbO,PFC,intercept,6.40371924368191e-08,1.04768908447409e-08,6.11223247295396,1.04467472448602e-09
sub-003,audi,43,7,8,HbO,PFC,oddball-common,2.91987520582704e-09,3.6552279244706e-10,7.98821651114939,1.63067859781217e-15
sub-003,audi,44,7,8,HbR,PFC,common,-8.02690450201057e-10,9.71695003079609e-11,-8.26072427723799,1.76760888972893e-16
sub-003,audi,44,7,8,HbR,PFC,oddball,1.59830695023559e-09,2.65317587345307e-10,6.02412740982533,1.80180970785177e-09
sub-003,audi,44,7,8,HbR,PFC,intercept,6.24134989696582e-08,1.00090436295187e-08,6.23571055136458,4.805905848324e-10
sub-003,audi,44,7,8,HbR,PFC,oddball-common,2.40099740043664e-09,3.49200314425594e-10,6.87570228676939,6.79800210316526e-12
sub-003,audi,45,7,8,HbT,PFC,common,-1.67642989979109e-09,1.90049308737339e-10,-8.82102603229159,1.46830762536486e-18
sub-003,audi,45,7,8,HbT,PFC,oddball,3.64444270647258e-09,5.18922335825813e-10,7.02309855418502,2.41163797773967e-12
sub-003,audi,45,7,8,HbT,PFC,intercept,1.26450691406478e-07,1.95762231655323e-08,6.45940181296659,1.13433619014392e-10
sub-003,audi,45,7,8,HbT,PFC,oddball-common,5.32087260626367e-09,6.82984662441538e-10,7.79061800193665,7.8135555620005e-15
sub-003,audi,46,8,6,HbO,PFC,common,2.55467666933357e-11,2.77670324950687e-11,0.920039500003205,0.357589353452188
sub-003,audi,46,8,6,HbO,PFC,oddball,9.92435240857024e-11,7.58168154202887e-11,1.30899093473589,0.190587887838238
sub-003,audi,46,8,6,HbO,PFC,intercept,-6.54783167411422e-09,2.86017154379291e-09,-2.28931432043795,0.0220959005486846
sub-003,audi,46,8,6,HbO,PFC,oddball-common,7.36967573923666e-11,9.9787036541437e-11,0.738540395091938,0.460215210184956
sub-003,audi,47,8,6,HbR,PFC,common,-6.25709967718723e-11,1.33811423717646e-11,-4.67605792042859,2.98889101701381e-06
sub-003,audi,47,8,6,HbR,PFC,oddball,1.45345721402239e-11,3.6536695143525e-11,0.397807521537692,0.69078631988813
sub-003,audi,47,8,6,HbR,PFC,intercept,8.38120593615645e-09,1.37833823769103e-09,6.08065981699565,1.27111356623804e-09
sub-003,audi,47,8,6,HbR,PFC,oddball-common,7.71055689120963e-11,4.80881254795441e-11,1.60342222000098,0.108894456894435
sub-003,audi,48,8,6,HbT,PFC,common,-3.7024230078537e-11,2.85476186147338e-11,-1.29692884643724,0.194705875035745
sub-003,audi,48,8,6,HbT,PFC,oddball,1.13778096225927e-10,7.79481758299687e-11,1.45966335984713,0.144435320440481
sub-003,audi,48,8,6,HbT,PFC,intercept,1.83337426204226e-09,2.94057661435068e-09,0.623474407398529,0.532996673709552
sub-003,audi,48,8,6,HbT,PFC,oddball-common,1.50802326304464e-10,1.02592247204859e-10,1.46991932054414,0.141636390873841
sub-003,audi,49,8,7,HbO,PFC,common,-1.00590829123277e-09,1.07345879324981e-10,-9.37072105196944,9.99599624682514e-21
sub-003,audi,49,8,7,HbO,PFC,oddball,1.89292544381737e-09,2.93103799275491e-10,6.45820848619637,1.1432522425419e-10
sub-003,audi,49,8,7,HbO,PFC,intercept,9.23622062997023e-08,1.10572719444638e-08,8.35307359388466,8.19207969721685e-17
sub-003,audi,49,8,7,HbO,PFC,oddball-common,2.89883373505014e-09,3.85771406601584e-10,7.51438205487321,6.56141704180431e-14
sub-003,audi,50,8,7,HbR,PFC,common,-1.20724565914549e-09,1.05025099447682e-10,-11.4948299548802,2.91386007339246e-30
sub-003,audi,50,8,7,HbR,PFC,oddball,1.81904879230157e-09,2.86766998984732e-10,6.34329891075934,2.41429764705931e-10
sub-003,audi,50,8,7,HbR,PFC,intercept,1.29827598715851e-07,1.08182176427254e-08,12.0008307286324,8.38057398016592e-33
sub-003,audi,50,8,7,HbR,PFC,oddball-common,3.02629445144706e-09,3.77431165473485e-10,8.01813609549331,1.28210122312749e-15
sub-003,audi,51,8,7,HbT,PFC,common,-2.21315395037826e-09,2.09270048267017e-10,-10.5755886650076,6.55396306970266e-26
sub-003,audi,51,8,7,HbT,PFC,oddball,3.71197423611895e-09,5.71403826652096e-10,6.49623622205634,8.90213494119378e-11
sub-003,audi,51,8,7,HbT,PFC,intercept,2.22189805015554e-07,2.1556075073121e-08,10.3075260343943,1.04955182687159e-24
sub-003,audi,51,8,7,HbT,PFC,oddball-common,5.92512818649721e-09,7.52058685318922e-10,7.87854498879242,3.90884402467611e-15
sub-003,audi,52,8,8,HbR,PFC,common,-6.64164778218437e-10,1.00402765467669e-10,-6.61500482705634,4.03915206460343e-11
sub-003,audi,52,8,8,HbR,PFC,oddball,1.16732620441672e-09,2.74145893642063e-10,4.25804738093518,2.09389436144959e-05
sub-003,audi,52,8,8,HbR,PFC,intercept,6.6851576236084e-08,1.03420894097971e-08,6.46403000275317,1.10039494411705e-10
